Ticker,Statistic,Date,Value
K,Trailing P/E,9/30/2023,23.8
K,Forward P/E,9/30/2023,13.83
K,PEG Ratio (5 yr expected),9/30/2023,2.17
K,Price/Sales (ttm),9/30/2023,1.3
K,Price/Book (mrq),9/30/2023,5.13
K,Enterprise Value/Revenue,9/30/2023,6.95
K,Enterprise Value/EBITDA,9/30/2023,48.06
EXPD,Market Cap (intraday),9/30/2023,16950000000.0
EXPD,Enterprise Value,9/30/2023,15780000000.0
EXPD,Trailing P/E,9/30/2023,17.11
EXPD,Forward P/E,9/30/2023,22.03
EXPD,Price/Sales (ttm),9/30/2023,1.43
EXPD,Price/Book (mrq),9/30/2023,6.52
EXPD,Enterprise Value/Revenue,9/30/2023,7.21
EXPD,Enterprise Value/EBITDA,9/30/2023,63.35
HBAN,Market Cap (intraday),9/30/2023,15060000000.0
HBAN,Trailing P/E,9/30/2023,6.71
HBAN,Forward P/E,9/30/2023,7.82
HBAN,PEG Ratio (5 yr expected),9/30/2023,7.11
HBAN,Price/Sales (ttm),9/30/2023,2.0
HBAN,Price/Book (mrq),9/30/2023,0.92
WRB,Market Cap (intraday),9/30/2023,16350000000.000002
WRB,Enterprise Value,9/30/2023,17360000000.0
WRB,Trailing P/E,9/30/2023,13.98
WRB,Forward P/E,9/30/2023,10.94
WRB,Price/Sales (ttm),9/30/2023,1.52
WRB,Price/Book (mrq),9/30/2023,2.38
WRB,Enterprise Value/Revenue,9/30/2023,5.69
CNP,Market Cap (intraday),9/30/2023,16950000000.0
CNP,Enterprise Value,9/30/2023,33970000000.0
CNP,Trailing P/E,9/30/2023,23.35
CNP,Forward P/E,9/30/2023,16.39
CNP,PEG Ratio (5 yr expected),9/30/2023,2.02
CNP,Price/Sales (ttm),9/30/2023,1.83
CNP,Price/Book (mrq),9/30/2023,1.77
CNP,Enterprise Value/Revenue,9/30/2023,18.26
CNP,Enterprise Value/EBITDA,9/30/2023,37.46
BALL,Market Cap (intraday),9/30/2023,15680000000.0
BALL,Enterprise Value,9/30/2023,24940000000.0
BALL,Trailing P/E,9/30/2023,19.83
BALL,Forward P/E,9/30/2023,15.08
BALL,PEG Ratio (5 yr expected),9/30/2023,1.7
BALL,Price/Sales (ttm),9/30/2023,1.08
BALL,Price/Book (mrq),9/30/2023,4.02
BALL,Enterprise Value/Revenue,9/30/2023,6.99
BALL,Enterprise Value/EBITDA,9/30/2023,50.09
AKAM,Market Cap (intraday),9/30/2023,16160000000.0
AKAM,Enterprise Value,9/30/2023,18660000000.0
AKAM,Trailing P/E,9/30/2023,34.93
AKAM,Forward P/E,9/30/2023,16.64
AKAM,PEG Ratio (5 yr expected),9/30/2023,2.08
AKAM,Price/Sales (ttm),9/30/2023,4.56
AKAM,Price/Book (mrq),9/30/2023,3.75
AKAM,Enterprise Value/Revenue,9/30/2023,19.32
AKAM,Enterprise Value/EBITDA,9/30/2023,56.29
TSN,Market Cap (intraday),9/30/2023,17950000000.0
TSN,Enterprise Value,9/30/2023,26570000000.0
TSN,Trailing P/E,9/30/2023,53.71
TSN,Forward P/E,9/30/2023,16.84
TSN,PEG Ratio (5 yr expected),9/30/2023,11.53
TSN,Price/Sales (ttm),9/30/2023,0.34
TSN,Price/Book (mrq),9/30/2023,0.96
TSN,Enterprise Value/Revenue,9/30/2023,1.99
TSN,Enterprise Value/EBITDA,9/30/2023,-396.62
SWKS,Market Cap (intraday),9/30/2023,15730000000.0
SWKS,Enterprise Value,9/30/2023,16700000000.0
SWKS,Trailing P/E,9/30/2023,15.19
SWKS,Forward P/E,9/30/2023,10.78
SWKS,PEG Ratio (5 yr expected),9/30/2023,1.13
SWKS,Price/Sales (ttm),9/30/2023,3.18
SWKS,Price/Book (mrq),9/30/2023,2.68
SWKS,Enterprise Value/Revenue,9/30/2023,13.7
SWKS,Enterprise Value/EBITDA,9/30/2023,41.57
RF,Market Cap (intraday),9/30/2023,16140000000.0
RF,Trailing P/E,9/30/2023,7.32
RF,Forward P/E,9/30/2023,7.38
RF,PEG Ratio (5 yr expected),9/30/2023,3.08
RF,Price/Sales (ttm),9/30/2023,2.08
RF,Price/Book (mrq),9/30/2023,1.08
FSLR,Market Cap (intraday),9/30/2023,17260000000.0
FSLR,Enterprise Value,9/30/2023,15860000000.0
FSLR,Trailing P/E,9/30/2023,110.68
FSLR,Forward P/E,9/30/2023,12.55
FSLR,Price/Sales (ttm),9/30/2023,5.77
FSLR,Price/Book (mrq),9/30/2023,2.86
FSLR,Enterprise Value/Revenue,9/30/2023,19.8
FSLR,Enterprise Value/EBITDA,9/30/2023,42.65
NTRS,Market Cap (intraday),9/30/2023,14380000000.0
NTRS,Trailing P/E,9/30/2023,12.45
NTRS,Forward P/E,9/30/2023,10.81
NTRS,PEG Ratio (5 yr expected),9/30/2023,1.42
NTRS,Price/Sales (ttm),9/30/2023,2.14
NTRS,Price/Book (mrq),9/30/2023,1.34
CLX,Market Cap (intraday),9/30/2023,16250000000.0
CLX,Enterprise Value,9/30/2023,18810000000.0
CLX,Trailing P/E,9/30/2023,109.22
CLX,Forward P/E,9/30/2023,22.27
CLX,PEG Ratio (5 yr expected),9/30/2023,1.46
CLX,Price/Sales (ttm),9/30/2023,2.2
CLX,Price/Book (mrq),9/30/2023,73.87
CLX,Enterprise Value/Revenue,9/30/2023,13.57
CLX,Enterprise Value/EBITDA,9/30/2023,169.45
TYL,Market Cap (intraday),9/30/2023,16250000000.0
TYL,Enterprise Value,9/30/2023,17040000000.0
TYL,Trailing P/E,9/30/2023,100.04
TYL,Forward P/E,9/30/2023,43.29
TYL,PEG Ratio (5 yr expected),9/30/2023,3.08
TYL,Price/Sales (ttm),9/30/2023,8.64
TYL,Price/Book (mrq),9/30/2023,5.87
TYL,Enterprise Value/Revenue,9/30/2023,34.44
TYL,Enterprise Value/EBITDA,9/30/2023,156.49
STX,Market Cap (intraday),9/30/2023,13800000000.0
STX,Enterprise Value,9/30/2023,18840000000.0
STX,Forward P/E,9/30/2023,58.48
STX,PEG Ratio (5 yr expected),9/30/2023,0.54
STX,Price/Sales (ttm),9/30/2023,1.85
STX,Enterprise Value/Revenue,9/30/2023,12.96
STX,Enterprise Value/EBITDA,9/30/2023,1450.0
HUBB,Market Cap (intraday),9/30/2023,16809999999.999998
HUBB,Enterprise Value,9/30/2023,17850000000.0
HUBB,Trailing P/E,9/30/2023,25.63
HUBB,Forward P/E,9/30/2023,19.46
HUBB,PEG Ratio (5 yr expected),9/30/2023,1.54
HUBB,Price/Sales (ttm),9/30/2023,3.26
HUBB,Price/Book (mrq),9/30/2023,6.41
HUBB,Enterprise Value/Revenue,9/30/2023,12.98
HUBB,Enterprise Value/EBITDA,9/30/2023,57.52
EPAM,Market Cap (intraday),9/30/2023,14820000000.0
EPAM,Enterprise Value,9/30/2023,13150000000.0
EPAM,Trailing P/E,9/30/2023,28.41
EPAM,Price/Sales (ttm),9/30/2023,3.13
EPAM,Price/Book (mrq),9/30/2023,4.52
EPAM,Enterprise Value/Revenue,9/30/2023,11.42
EPAM,Enterprise Value/EBITDA,9/30/2023,75.91
LUV,Market Cap (intraday),9/30/2023,16120000000.000002
LUV,Enterprise Value,9/30/2023,13270000000.0
LUV,Trailing P/E,9/30/2023,28.8
LUV,Forward P/E,9/30/2023,9.42
LUV,PEG Ratio (5 yr expected),9/30/2023,0.35
LUV,Price/Sales (ttm),9/30/2023,0.69
LUV,Price/Book (mrq),9/30/2023,1.49
LUV,Enterprise Value/Revenue,9/30/2023,2.03
LUV,Enterprise Value/EBITDA,9/30/2023,19.78
ALB,Market Cap (intraday),9/30/2023,19950000000.0
ALB,Enterprise Value,9/30/2023,21870000000.0
ALB,Trailing P/E,9/30/2023,5.11
ALB,Forward P/E,9/30/2023,7.38
ALB,PEG Ratio (5 yr expected),9/30/2023,0.34
ALB,Price/Sales (ttm),9/30/2023,2.07
ALB,Price/Book (mrq),9/30/2023,2.03
ALB,Enterprise Value/Revenue,9/30/2023,9.46
ALB,Enterprise Value/EBITDA,9/30/2023,-935.11
OMC,Market Cap (intraday),9/30/2023,14720000000.0
OMC,Enterprise Value,9/30/2023,18390000000.0
OMC,Trailing P/E,9/30/2023,11.0
OMC,Forward P/E,9/30/2023,9.8
OMC,PEG Ratio (5 yr expected),9/30/2023,1.9
OMC,Price/Sales (ttm),9/30/2023,1.06
OMC,Price/Book (mrq),9/30/2023,4.64
OMC,Enterprise Value/Revenue,9/30/2023,5.14
OMC,Enterprise Value/EBITDA,9/30/2023,29.26
HOLX,Market Cap (intraday),9/30/2023,17000000000.0
HOLX,Enterprise Value,9/30/2023,17070000000.0
HOLX,Trailing P/E,9/30/2023,35.59
HOLX,Forward P/E,9/30/2023,17.12
HOLX,Price/Sales (ttm),9/30/2023,4.3
HOLX,Price/Book (mrq),9/30/2023,3.24
HOLX,Enterprise Value/Revenue,9/30/2023,18.06
HOLX,Enterprise Value/EBITDA,9/30/2023,68.52
ATO,Market Cap (intraday),9/30/2023,15730000000.0
ATO,Enterprise Value,9/30/2023,22320000000.0
ATO,Trailing P/E,9/30/2023,18.23
ATO,Forward P/E,9/30/2023,16.39
ATO,PEG Ratio (5 yr expected),9/30/2023,2.25
ATO,Price/Sales (ttm),9/30/2023,3.44
ATO,Price/Book (mrq),9/30/2023,1.48
ATO,Enterprise Value/Revenue,9/30/2023,37.98
ATO,Enterprise Value/EBITDA,9/30/2023,67.98
CMS,Market Cap (intraday),9/30/2023,15490000000.0
CMS,Enterprise Value,9/30/2023,30450000000.0
CMS,Trailing P/E,9/30/2023,21.26
CMS,Forward P/E,9/30/2023,15.85
CMS,PEG Ratio (5 yr expected),9/30/2023,2.09
CMS,Price/Sales (ttm),9/30/2023,1.9
CMS,Price/Book (mrq),9/30/2023,2.24
CMS,Enterprise Value/Revenue,9/30/2023,18.2
CMS,Enterprise Value/EBITDA,9/30/2023,49.92
ENPH,Market Cap (intraday),9/30/2023,16379999999.999998
ENPH,Enterprise Value,9/30/2023,15880000000.0
ENPH,Trailing P/E,9/30/2023,30.26
ENPH,Forward P/E,9/30/2023,18.35
ENPH,PEG Ratio (5 yr expected),9/30/2023,1.22
ENPH,Price/Sales (ttm),9/30/2023,6.25
ENPH,Price/Book (mrq),9/30/2023,16.86
ENPH,Enterprise Value/Revenue,9/30/2023,28.82
ENPH,Enterprise Value/EBITDA,9/30/2023,99.9
WDC,Market Cap (intraday),9/30/2023,14780000000.0
WDC,Enterprise Value,9/30/2023,19830000000.0
WDC,Price/Sales (ttm),9/30/2023,1.18
WDC,Price/Book (mrq),9/30/2023,1.36
WDC,Enterprise Value/Revenue,9/30/2023,7.21
WDC,Enterprise Value/EBITDA,9/30/2023,-45.38
CE,Market Cap (intraday),9/30/2023,13660000000.0
CE,Enterprise Value,9/30/2023,27220000000.0
CE,Trailing P/E,9/30/2023,10.78
CE,Forward P/E,9/30/2023,9.43
CE,PEG Ratio (5 yr expected),9/30/2023,4.19
CE,Price/Sales (ttm),9/30/2023,1.33
CE,Price/Book (mrq),9/30/2023,2.43
CE,Enterprise Value/Revenue,9/30/2023,10.0
CE,Enterprise Value/EBITDA,9/30/2023,25.28
TER,Market Cap (intraday),9/30/2023,15470000000.0
TER,Enterprise Value,9/30/2023,14880000000.0
TER,Trailing P/E,9/30/2023,29.72
TER,Forward P/E,9/30/2023,16.86
TER,PEG Ratio (5 yr expected),9/30/2023,0.97
TER,Price/Sales (ttm),9/30/2023,5.82
TER,Price/Book (mrq),9/30/2023,6.35
TER,Enterprise Value/Revenue,9/30/2023,21.15
TER,Enterprise Value/EBITDA,9/30/2023,85.84
IEX,Market Cap (intraday),9/30/2023,15730000000.0
IEX,Enterprise Value,9/30/2023,16860000000.0
IEX,Trailing P/E,9/30/2023,26.95
IEX,Forward P/E,9/30/2023,23.7
IEX,PEG Ratio (5 yr expected),9/30/2023,2.06
IEX,Price/Sales (ttm),9/30/2023,4.74
IEX,Price/Book (mrq),9/30/2023,4.8
IEX,Enterprise Value/Revenue,9/30/2023,21.26
IEX,Enterprise Value/EBITDA,9/30/2023,53.71
AVY,Market Cap (intraday),9/30/2023,14720000000.0
AVY,Enterprise Value,9/30/2023,18050000000.0
AVY,Trailing P/E,9/30/2023,26.32
AVY,Forward P/E,9/30/2023,17.76
AVY,PEG Ratio (5 yr expected),9/30/2023,2.79
AVY,Price/Sales (ttm),9/30/2023,1.75
AVY,Price/Book (mrq),9/30/2023,7.3
AVY,Enterprise Value/Revenue,9/30/2023,8.6
AVY,Enterprise Value/EBITDA,9/30/2023,62.09
EQT,Market Cap (intraday),9/30/2023,16690000000.000002
EQT,Enterprise Value,9/30/2023,20140000000.0
EQT,Trailing P/E,9/30/2023,4.51
EQT,Forward P/E,9/30/2023,8.84
EQT,PEG Ratio (5 yr expected),9/30/2023,0.35
EQT,Price/Sales (ttm),9/30/2023,1.89
EQT,Price/Book (mrq),9/30/2023,1.39
EQT,Enterprise Value/Revenue,9/30/2023,19.98
EQT,Enterprise Value/EBITDA,9/30/2023,43.3
CINF,Market Cap (intraday),9/30/2023,16040000000.0
CINF,Enterprise Value,9/30/2023,16160000000.0
CINF,Trailing P/E,9/30/2023,12.02
CINF,Forward P/E,9/30/2023,15.75
CINF,Price/Sales (ttm),9/30/2023,1.73
CINF,Price/Book (mrq),9/30/2023,1.46
CINF,Enterprise Value/Revenue,9/30/2023,8.93
J,Market Cap (intraday),9/30/2023,17200000000.0
J,Enterprise Value,9/30/2023,20030000000.0
J,Trailing P/E,9/30/2023,23.49
J,Forward P/E,9/30/2023,16.1
J,PEG Ratio (5 yr expected),9/30/2023,1.28
J,Price/Sales (ttm),9/30/2023,1.09
J,Price/Book (mrq),9/30/2023,2.64
J,Enterprise Value/Revenue,9/30/2023,4.67
J,Enterprise Value/EBITDA,9/30/2023,55.33
MAA,Market Cap (intraday),9/30/2023,15010000000.0
MAA,Enterprise Value,9/30/2023,19260000000.0
MAA,Trailing P/E,9/30/2023,25.13
MAA,Forward P/E,9/30/2023,25.77
MAA,Price/Sales (ttm),9/30/2023,7.07
MAA,Price/Book (mrq),9/30/2023,2.43
MAA,Enterprise Value/Revenue,9/30/2023,35.53
MAA,Enterprise Value/EBITDA,9/30/2023,64.93
ESS,Market Cap (intraday),9/30/2023,13610000000.0
ESS,Enterprise Value,9/30/2023,19460000000.0
ESS,Trailing P/E,9/30/2023,25.83
ESS,Forward P/E,9/30/2023,35.59
ESS,PEG Ratio (5 yr expected),9/30/2023,2.7
ESS,Price/Sales (ttm),9/30/2023,8.29
ESS,Price/Book (mrq),9/30/2023,2.44
ESS,Enterprise Value/Revenue,9/30/2023,46.42
ESS,Enterprise Value/EBITDA,9/30/2023,68.39
EG,Market Cap (intraday),9/30/2023,16129999999.999998
EG,Enterprise Value,9/30/2023,17149999999.999998
EG,Trailing P/E,9/30/2023,12.28
EG,Forward P/E,9/30/2023,6.2
EG,Price/Sales (ttm),9/30/2023,1.1
EG,Price/Book (mrq),9/30/2023,1.48
EG,Enterprise Value/Revenue,9/30/2023,4.36
TXT,Market Cap (intraday),9/30/2023,15480000000.0
TXT,Enterprise Value,9/30/2023,17260000000.0
TXT,Trailing P/E,9/30/2023,17.96
TXT,Forward P/E,9/30/2023,13.68
TXT,PEG Ratio (5 yr expected),9/30/2023,11.4
TXT,Price/Sales (ttm),9/30/2023,1.18
TXT,Price/Book (mrq),9/30/2023,2.18
TXT,Enterprise Value/Revenue,9/30/2023,5.16
TXT,Enterprise Value/EBITDA,9/30/2023,41.2
SYF,Market Cap (intraday),9/30/2023,12780000000.0
SYF,Trailing P/E,9/30/2023,5.56
SYF,Forward P/E,9/30/2023,5.56
SYF,Price/Sales (ttm),9/30/2023,1.08
SYF,Price/Book (mrq),9/30/2023,1.01
CFG,Market Cap (intraday),9/30/2023,12660000000.0
CFG,Trailing P/E,9/30/2023,6.04
CFG,Forward P/E,9/30/2023,6.66
CFG,Price/Sales (ttm),9/30/2023,1.52
CFG,Price/Book (mrq),9/30/2023,0.58
L,Market Cap (intraday),9/30/2023,14280000000.0
L,Enterprise Value,9/30/2023,22870000000.0
L,Trailing P/E,9/30/2023,11.79
L,Price/Sales (ttm),9/30/2023,1.0
L,Price/Book (mrq),9/30/2023,0.97
L,Enterprise Value/Revenue,9/30/2023,5.87
DGX,Market Cap (intraday),9/30/2023,13680000000.0
DGX,Enterprise Value,9/30/2023,18510000000.0
DGX,Trailing P/E,9/30/2023,17.61
DGX,Forward P/E,9/30/2023,13.21
DGX,PEG Ratio (5 yr expected),9/30/2023,2.79
DGX,Price/Sales (ttm),9/30/2023,1.48
DGX,Price/Book (mrq),9/30/2023,2.18
DGX,Enterprise Value/Revenue,9/30/2023,8.07
DGX,Enterprise Value/EBITDA,9/30/2023,41.04
MAS,Market Cap (intraday),9/30/2023,12020000000.0
MAS,Enterprise Value,9/30/2023,14920000000.0
MAS,Trailing P/E,9/30/2023,15.06
MAS,Forward P/E,9/30/2023,13.85
MAS,PEG Ratio (5 yr expected),9/30/2023,1.92
MAS,Price/Sales (ttm),9/30/2023,1.47
MAS,Price/Book (mrq),9/30/2023,1710.0
MAS,Enterprise Value/Revenue,9/30/2023,7.54
MAS,Enterprise Value/EBITDA,9/30/2023,40.11
SNA,Market Cap (intraday),9/30/2023,13500000000.0
SNA,Enterprise Value,9/30/2023,13880000000.0
SNA,Trailing P/E,9/30/2023,14.14
SNA,Forward P/E,9/30/2023,13.42
SNA,PEG Ratio (5 yr expected),9/30/2023,1.88
SNA,Price/Sales (ttm),9/30/2023,2.76
SNA,Price/Book (mrq),9/30/2023,2.83
SNA,Enterprise Value/Revenue,9/30/2023,11.07
SNA,Enterprise Value/EBITDA,9/30/2023,38.85
POOL,Market Cap (intraday),9/30/2023,13910000000.0
POOL,Enterprise Value,9/30/2023,15320000000.0
POOL,Trailing P/E,9/30/2023,23.5
POOL,Forward P/E,9/30/2023,23.42
POOL,Price/Sales (ttm),9/30/2023,2.42
POOL,Price/Book (mrq),9/30/2023,9.44
POOL,Enterprise Value/Revenue,9/30/2023,10.39
POOL,Enterprise Value/EBITDA,9/30/2023,74.85
BG,Market Cap (intraday),9/30/2023,16309999999.999998
BG,Enterprise Value,9/30/2023,20750000000.0
BG,Trailing P/E,9/30/2023,8.37
BG,Forward P/E,9/30/2023,8.46
BG,Price/Sales (ttm),9/30/2023,0.26
BG,Price/Book (mrq),9/30/2023,1.5
BG,Enterprise Value/Revenue,9/30/2023,1.46
BG,Enterprise Value/EBITDA,9/30/2023,27.86
SWK,Market Cap (intraday),9/30/2023,12810000000.0
SWK,Enterprise Value,9/30/2023,20300000000.0
SWK,Forward P/E,9/30/2023,19.68
SWK,Price/Sales (ttm),9/30/2023,0.78
SWK,Price/Book (mrq),9/30/2023,1.34
SWK,Enterprise Value/Revenue,9/30/2023,5.13
SWK,Enterprise Value/EBITDA,9/30/2023,85.05
MGM,Market Cap (intraday),9/30/2023,12900000000.0
MGM,Enterprise Value,9/30/2023,40960000000.0
MGM,Trailing P/E,9/30/2023,28.94
MGM,Forward P/E,9/30/2023,25.38
MGM,Price/Sales (ttm),9/30/2023,0.95
MGM,Price/Book (mrq),9/30/2023,2.84
MGM,Enterprise Value/Revenue,9/30/2023,10.31
MGM,Enterprise Value/EBITDA,9/30/2023,76.23
GEN,Market Cap (intraday),9/30/2023,11330000000.0
GEN,Enterprise Value,9/30/2023,20320000000.0
GEN,Trailing P/E,9/30/2023,8.34
GEN,Forward P/E,9/30/2023,8.99
GEN,PEG Ratio (5 yr expected),9/30/2023,0.74
GEN,Price/Sales (ttm),9/30/2023,3.13
GEN,Price/Book (mrq),9/30/2023,4.85
GEN,Enterprise Value/Revenue,9/30/2023,21.44
GEN,Enterprise Value/EBITDA,9/30/2023,129.43
LDOS,Market Cap (intraday),9/30/2023,12670000000.0
LDOS,Enterprise Value,9/30/2023,17790000000.0
LDOS,Trailing P/E,9/30/2023,17.93
LDOS,Forward P/E,9/30/2023,12.45
LDOS,Price/Sales (ttm),9/30/2023,0.85
LDOS,Price/Book (mrq),9/30/2023,2.76
LDOS,Enterprise Value/Revenue,9/30/2023,4.54
LDOS,Enterprise Value/EBITDA,9/30/2023,-70.3
CF,Market Cap (intraday),9/30/2023,16540000000.0
CF,Enterprise Value,9/30/2023,16570000000.0
CF,Trailing P/E,9/30/2023,7.06
CF,Forward P/E,9/30/2023,11.48
CF,Price/Sales (ttm),9/30/2023,1.94
CF,Price/Book (mrq),9/30/2023,2.82
CF,Enterprise Value/Revenue,9/30/2023,13.02
CF,Enterprise Value/EBITDA,9/30/2023,32.94
PKG,Market Cap (intraday),9/30/2023,13810000000.0
PKG,Enterprise Value,9/30/2023,16010000000.000002
PKG,Trailing P/E,9/30/2023,16.21
PKG,Forward P/E,9/30/2023,20.08
PKG,Price/Sales (ttm),9/30/2023,1.74
PKG,Price/Book (mrq),9/30/2023,3.58
PKG,Enterprise Value/Revenue,9/30/2023,8.27
PKG,Enterprise Value/EBITDA,9/30/2023,41.46
PODD,Market Cap (intraday),9/30/2023,11140000000.0
PODD,Enterprise Value,9/30/2023,11890000000.0
PODD,Trailing P/E,9/30/2023,177.21
PODD,Forward P/E,9/30/2023,74.63
PODD,PEG Ratio (5 yr expected),9/30/2023,0.52
PODD,Price/Sales (ttm),9/30/2023,7.65
PODD,Price/Book (mrq),9/30/2023,20.11
PODD,Enterprise Value/Revenue,9/30/2023,27.48
PODD,Enterprise Value/EBITDA,9/30/2023,143.59
BEN,Market Cap (intraday),9/30/2023,12260000000.0
BEN,Enterprise Value,9/30/2023,19720000000.0
BEN,Trailing P/E,9/30/2023,15.36
BEN,Forward P/E,9/30/2023,9.41
BEN,Price/Sales (ttm),9/30/2023,1.54
BEN,Price/Book (mrq),9/30/2023,1.02
BEN,Enterprise Value/Revenue,9/30/2023,9.93
BEN,Enterprise Value/EBITDA,9/30/2023,35.19
MRO,Market Cap (intraday),9/30/2023,16200000000.0
MRO,Enterprise Value,9/30/2023,21840000000.0
MRO,Trailing P/E,9/30/2023,8.28
MRO,Forward P/E,9/30/2023,7.58
MRO,PEG Ratio (5 yr expected),9/30/2023,1.72
MRO,Price/Sales (ttm),9/30/2023,2.57
MRO,Price/Book (mrq),9/30/2023,1.4
MRO,Enterprise Value/Revenue,9/30/2023,12.33
MRO,Enterprise Value/EBITDA,9/30/2023,18.02
DPZ,Market Cap (intraday),9/30/2023,13210000000.0
DPZ,Enterprise Value,9/30/2023,18360000000.0
DPZ,Trailing P/E,9/30/2023,28.63
DPZ,Forward P/E,9/30/2023,23.81
DPZ,PEG Ratio (5 yr expected),9/30/2023,2.16
DPZ,Price/Sales (ttm),9/30/2023,3.0
DPZ,Enterprise Value/Revenue,9/30/2023,17.87
DPZ,Enterprise Value/EBITDA,9/30/2023,76.94
AMCR,Market Cap (intraday),9/30/2023,13250000000.0
AMCR,Enterprise Value,9/30/2023,19770000000.0
AMCR,Trailing P/E,9/30/2023,12.99
AMCR,Forward P/E,9/30/2023,13.39
AMCR,Price/Sales (ttm),9/30/2023,0.92
AMCR,Price/Book (mrq),9/30/2023,3.29
AMCR,Enterprise Value/Revenue,9/30/2023,5.74
AMCR,Enterprise Value/EBITDA,9/30/2023,46.19
FOX,Market Cap (intraday),9/30/2023,14610000000.0
FOX,Enterprise Value,9/30/2023,18550000000.0
FOX,Trailing P/E,9/30/2023,12.39
FOX,Forward P/E,9/30/2023,8.95
FOX,Price/Sales (ttm),9/30/2023,1.03
FOX,Price/Book (mrq),9/30/2023,1.35
FOX,Enterprise Value/Revenue,9/30/2023,5.78
FOX,Enterprise Value/EBITDA,9/30/2023,24.79
UAL,Market Cap (intraday),9/30/2023,13870000000.0
UAL,Enterprise Value,9/30/2023,30580000000.0
UAL,Trailing P/E,9/30/2023,5.22
UAL,Forward P/E,9/30/2023,3.4
UAL,PEG Ratio (5 yr expected),9/30/2023,0.09
UAL,Price/Sales (ttm),9/30/2023,0.28
UAL,Price/Book (mrq),9/30/2023,1.8
UAL,Enterprise Value/Revenue,9/30/2023,2.11
UAL,Enterprise Value/EBITDA,9/30/2023,15.83
FOXA,Market Cap (intraday),9/30/2023,14610000000.0
FOXA,Enterprise Value,9/30/2023,18550000000.0
FOXA,Trailing P/E,9/30/2023,13.39
FOXA,Forward P/E,9/30/2023,9.67
FOXA,Price/Sales (ttm),9/30/2023,1.11
FOXA,Price/Book (mrq),9/30/2023,1.46
FOXA,Enterprise Value/Revenue,9/30/2023,5.78
FOXA,Enterprise Value/EBITDA,9/30/2023,24.79
ZBRA,Market Cap (intraday),9/30/2023,12140000000.0
ZBRA,Enterprise Value,9/30/2023,14480000000.0
ZBRA,Trailing P/E,9/30/2023,18.98
ZBRA,Forward P/E,9/30/2023,17.21
ZBRA,PEG Ratio (5 yr expected),9/30/2023,4.65
ZBRA,Price/Sales (ttm),9/30/2023,2.23
ZBRA,Price/Book (mrq),9/30/2023,4.06
ZBRA,Enterprise Value/Revenue,9/30/2023,15.15
ZBRA,Enterprise Value/EBITDA,9/30/2023,157.38
INCY,Market Cap (intraday),9/30/2023,12950000000.0
INCY,Enterprise Value,9/30/2023,9560000000.0
INCY,Trailing P/E,9/30/2023,35.44
INCY,Forward P/E,9/30/2023,12.9
INCY,PEG Ratio (5 yr expected),9/30/2023,0.43
INCY,Price/Sales (ttm),9/30/2023,3.7
INCY,Price/Book (mrq),9/30/2023,2.73
INCY,Enterprise Value/Revenue,9/30/2023,10.4
INCY,Enterprise Value/EBITDA,9/30/2023,37.38
NWSA,Market Cap (intraday),9/30/2023,11600000000.0
NWSA,Enterprise Value,9/30/2023,13980000000.0
NWSA,Trailing P/E,9/30/2023,77.15
NWSA,Forward P/E,9/30/2023,25.38
NWSA,PEG Ratio (5 yr expected),9/30/2023,1.09
NWSA,Price/Sales (ttm),9/30/2023,1.18
NWSA,Price/Book (mrq),9/30/2023,1.42
NWSA,Enterprise Value/Revenue,9/30/2023,5.59
NWSA,Enterprise Value/EBITDA,9/30/2023,48.36
HST,Market Cap (intraday),9/30/2023,11440000000.0
HST,Enterprise Value,9/30/2023,15410000000.0
HST,Trailing P/E,9/30/2023,15.16
HST,Forward P/E,9/30/2023,16.08
HST,PEG Ratio (5 yr expected),9/30/2023,1.1
HST,Price/Sales (ttm),9/30/2023,2.2
HST,Price/Book (mrq),9/30/2023,1.63
HST,Enterprise Value/Revenue,9/30/2023,12.69
HST,Enterprise Value/EBITDA,9/30/2023,44.03
KIM,Market Cap (intraday),9/30/2023,10900000000.0
KIM,Enterprise Value,9/30/2023,17300000000.0
KIM,Trailing P/E,9/30/2023,28.84
KIM,Forward P/E,9/30/2023,27.47
KIM,PEG Ratio (5 yr expected),9/30/2023,3.89
KIM,Price/Sales (ttm),9/30/2023,6.19
KIM,Price/Book (mrq),9/30/2023,1.13
KIM,Enterprise Value/Revenue,9/30/2023,38.79
KIM,Enterprise Value/EBITDA,9/30/2023,59.75
NWS,Market Cap (intraday),9/30/2023,11600000000.0
NWS,Enterprise Value,9/30/2023,13980000000.0
NWS,Trailing P/E,9/30/2023,80.27
NWS,Forward P/E,9/30/2023,26.45
NWS,PEG Ratio (5 yr expected),9/30/2023,1.14
NWS,Price/Sales (ttm),9/30/2023,1.22
NWS,Price/Book (mrq),9/30/2023,1.48
NWS,Enterprise Value/Revenue,9/30/2023,5.59
NWS,Enterprise Value/EBITDA,9/30/2023,48.36
UDR,Market Cap (intraday),9/30/2023,11750000000.0
UDR,Enterprise Value,9/30/2023,17410000000.0
UDR,Trailing P/E,9/30/2023,26.42
UDR,Forward P/E,9/30/2023,105.26
UDR,Price/Sales (ttm),9/30/2023,7.36
UDR,Price/Book (mrq),9/30/2023,2.88
UDR,Enterprise Value/Revenue,9/30/2023,42.45
UDR,Enterprise Value/EBITDA,9/30/2023,68.32
